L1,L2,L3,L4,R1,R2,R3,R4
1439.6,3997,22849.4,17185.4,3906,6937.4,28731.3,21839.1
1456.9,4000.5,22991,17298,3931.8,6914.1,28577.3,21383.1
1456.9,3991.2,22997,17319.6,3950.7,6914.1,28577.3,21383.1
1456.9,3991.2,22997,17319.6,3950.7,6914.1,28577.3,21383.1
1426.8,3931.5,22780.8,17273.5,4000.3,6952.9,28724.1,21462.9
1398,3896.3,22604.7,17165.2,4059,7026.6,28867.1,21578.2
1398,3896.3,22604.7,17165.2,4059,7026.6,28867.1,21578.2
1369.9,3863.7,22395.3,17027.1,4091.4,7068.2,29031.3,21718.3
1369.9,3863.7,22395.3,17027.1,4091.4,7068.2,29031.3,21718.3
1322.5,3807.9,21930.6,16667,4156,7143.9,29351.2,21993.9
1302.7,3783.6,21723.5,16476.7,4182.9,7174.5,29481.9,22103.2
1269.2,3736,21350.1,16161.1,4231.8,7229.8,29718.5,22309.8
1269.2,3736,21350.1,16161.1,4231.8,7229.8,29718.5,22309.8
1228.2,3708.2,21170.4,16020,4253.7,7284,29877,22446.1
1180.1,3650.8,20857.3,15779.7,4293.7,7327.6,30243,22751.9
1180.1,3650.8,20857.3,15779.7,4293.7,7327.6,30243,22751.9
1155.9,3596.8,20720.4,15684.8,4308.2,7347.6,30408,22889.1
1136,3577.6,20500.2,15597.5,4326.2,7368.6,30547.1,23008
1121.5,3562.6,20407.9,15528.1,4332.5,7387.3,30767.6,23117.2
1109.5,3549.7,20337.3,15466.6,4333.9,7401.7,30843.8,23218.7
1100.3,3542,20306.1,15417.1,4333.9,7413.9,30897.2,23345.9
1095.6,3538,20305.7,15395.8,4329.9,7413.9,30917,23368.7
1094.6,3537.1,20305.7,15400.1,4323.4,7410.4,30900.7,23357.7
1093.7,3535,20329.2,15420.3,4317.2,7401.4,30865.8,23329.8
1093.3,3533.3,20368.5,15453.6,4310,7387.1,30825.9,23294.3
1093.2,3531.5,20427.8,15501.9,4301.2,7369.3,30780.1,23245.3
1092.6,3529.1,20506.2,15565.1,4289.7,7349.6,30735.9,23191.8
1092.9,3527.3,20603.4,15645.8,4276.7,7298.9,30704.4,23144.9
1092.9,3527.3,20719.9,15741.3,4263.8,7268.5,30677.2,23096.1
1094.3,3527.8,20853.4,15837.6,4241,7238.1,30636.4,23032.2
1094.3,3527.8,20853.4,15837.6,4241,7238.1,30636.4,23032.2
1099.7,3530.5,21228.1,16015.2,4226.5,7180.6,30541.3,22897.1
1105.7,3535.9,21355.9,16105.4,4218.5,7149.9,30486.4,22824.6
1114.9,3545,21478.4,16197.5,4210.3,7117.6,30412.6,22736.6
1125.2,3563.7,21592.3,16282.3,4202.6,7059.6,30323.9,22639
1133.9,3572.5,21691.9,16361,4198,7038.2,30240.7,22545.1
1142.2,3580.1,21767.1,16427.9,4194.6,7024.1,30163.3,22458.1
1149.4,3584.4,21819.4,16477.5,4194.3,7014.9,30034.1,22381.1
1149.4,3584.4,21819.4,16477.5,4194.3,7014.9,30034.1,22381.1
1159.3,3595.6,21879.4,16539.1,4197.7,7007.7,29943.9,22222
1164.6,3605.5,21893.7,16556.5,4196.8,7007.7,29896.5,22184.9
1164.6,3605.5,21893.7,16556.5,4196.8,7007.7,29896.5,22184.9
1180.4,3631.2,21873.9,16558.8,4197.5,7022.3,29768.8,22090.5
1191.1,3645.9,21854.6,16550.7,4200,7030.6,29686.2,22030.9
1203.4,3661.4,21839,16540.5,4201.5,7035.1,29600.4,21967
1215.9,3674.9,21839,16528.4,4199.3,7035.1,29529.4,21905.9
1226.6,3688.7,21844.8,16524.1,4197.1,7034.4,29466.1,21850
1236,3701.9,21869.1,16530.5,4191.1,7029.4,29413.7,21801.8
1236,3701.9,21869.1,16530.5,4191.1,7029.4,29413.7,21801.8
1259.8,3734.6,21928.6,16566.6,4175.1,7002.8,29288.7,21682.2
1259.8,3734.6,21928.6,16566.6,4175.1,7002.8,29288.7,21682.2
1269.1,3746.3,21956.6,16581.8,4166.7,6986.6,29254.1,21642.9
1275.5,3755.6,22065.2,16686.7,4080.7,6910.6,29265.2,21643.8
1275.5,3755.6,22065.2,16686.7,4080.7,6910.6,29265.2,21643.8
1284.4,3766.5,22140.5,16737.1,4046.7,6871.5,29253.8,21628.2
1305.8,3781.3,22378.7,16843.7,4000.6,6812.8,29187.7,21555.1
1310.3,3780.8,22438.6,16889.2,3986.4,6789.2,29215.5,21571.5
1310.3,3780.8,22438.6,16889.2,3986.4,6789.2,29215.5,21571.5
1311.7,3777.1,22496.5,16931,3978.9,6789.2,29258.1,21609.6
1309.8,3777.3,22563.3,16985.6,3975.9,6792.4,29290.3,21637.4
1309.4,3780.2,22625.1,17048.9,3975.9,6799.5,29315.9,21658
1310.5,3783.6,22677.3,17104.4,3976.3,6811.8,29348.3,21684.8
1312.8,3788.9,22722,17152.5,3982.3,6830.5,29382.6,21717.7
1317.4,3797.6,22767.3,17200.7,3994,6848.1,29411.5,21742.5
1326.3,3811.6,22812.5,17241.9,4024.9,6882.1,29414.6,21744.8
1354.8,3848.6,22928.5,17329.4,4062.6,6918.1,29384.8,21715.7
1354.8,3848.6,22928.5,17329.4,4062.6,6918.1,29384.8,21715.7
1359.5,3856.5,22982,17366.8,4081.9,6950.4,29355.7,21690.8
1366.1,3862.3,23071,17406.1,4115.3,6995.2,29303.4,21650.3
1382,3877.2,23117.8,17438.5,4162.2,7028,29203.9,21563.9
1403.9,3894.3,23170.6,17466.7,4203.1,7047.7,29110.5,21454.2
1403.9,3894.3,23170.6,17466.7,4203.1,7047.7,29110.5,21454.2
1445.2,3963.8,23267.3,17506.9,4269.9,7086.9,28932.2,21246.7
1464.6,3988.4,23314.2,17510.5,4290.6,7087.8,28866.7,21162.7
1464.6,3988.4,23314.2,17510.5,4290.6,7087.8,28866.7,21162.7
1503.3,4035.9,23397.9,17523.9,4288.9,7062.7,28773.3,20982.5
1517.7,4053.6,23397.9,17523.9,4283.9,7053.1,28773.3,20982.5
1530,4072,23379,17513.9,4273.9,7047.2,28844.2,20995.8
1542,4092.2,23361.6,17505.1,4258,7037.3,28860.6,20991
1552.7,4105,23351.1,17503.7,4242.2,7028,28868.3,20984.8
1558.1,4103.9,23335,17503.3,4219.2,7014.4,28889.2,20998.3
1558.9,4098.4,23206,17481.2,4186.9,7004.8,28938.4,21043.4
1556.5,4091.6,23118.8,17360,4159.7,7003.4,29042.3,21124.2
1556.5,4091.6,23118.8,17360,4159.7,7003.4,29042.3,21124.2
1534.5,4072.4,22842.8,17164.3,4108,7005.1,29301.8,21359
1530.9,4069.8,22655.2,17031.1,4081.6,7018.2,29466.3,21511.1
1525.2,4063.8,22462.1,16889.8,4019.7,7022.2,29650.5,21689.3
1525.2,4063.8,22462.1,16889.8,4019.7,7022.2,29650.5,21689.3
1493.9,4020.5,22082.1,16630.5,3954.7,6993.6,30124.3,22146.1
1475.5,3994.7,21934.2,16537,3929,6976,30364.7,22349.8
1458.4,3944.8,21816.6,16461,3904.1,6947.9,30584.3,22519.6
1443.7,3921.9,21741.1,16405.1,3872.5,6905,30779,22666.8
1443.7,3921.9,21741.1,16405.1,3872.5,6905,30779,22666.8
1429.9,3880.4,21669.2,16331.4,3773.9,6682.9,31116.7,22986.6
1428.8,3859.8,21635.7,16306.1,3719,6602.5,31247.7,23086.8
1428.8,3859.8,21635.7,16306.1,3719,6602.5,31247.7,23086.8
1428.8,3859.8,21635.7,16306.1,3719,6602.5,31247.7,23086.8
1426.5,3835.2,21511.5,16165.1,3599,6380.1,31964.6,23439.7
1417.7,3819.6,21451.9,16122.8,3560.6,6318,32151.7,23550.6
1417.7,3819.6,21451.9,16122.8,3560.6,6318,32151.7,23550.6
1390.9,3791,21434.6,16075.2,3546.3,6192.7,32373.3,23690.7
1390.9,3791,21434.6,16075.2,3546.3,6192.7,32373.3,23690.7
1386.5,3789.6,21469.5,16087.9,3544,6152.2,32423.1,23707.3
1387.4,3785.9,21553.1,16127.9,3517.6,6075.3,32499.9,23714.6
1387.4,3785.9,21553.1,16127.9,3517.6,6075.3,32499.9,23714.6
1391.6,3788.1,21595.5,16160.8,3498.5,6059.8,32499.9,23690.3
1407.8,3807.5,21693.9,16241.9,3488.8,6103.9,32456.6,23626.7
1413.6,3815.6,21651.3,16252.5,3501.1,6152.9,32405.3,23610.5
1413.6,3815.6,21651.3,16252.5,3501.1,6152.9,32405.3,23610.5
1418.4,3841,21590.9,16235.3,3530.4,6219.6,32359.3,23601.7
1421.7,3849.6,21526.9,16207.7,3629.2,6304.4,32313.2,23600.2
1417.9,3857.8,21468.8,16176.5,3685,6396.9,32264.7,23593.1
1400.6,3856.7,21420.9,16141.4,3746.3,6505.9,32202.1,23580.3
1384.8,3851.9,21371.4,16129.5,3807.4,6615.3,32127.8,23585.9
1374.3,3848.9,21324.1,16115.8,3859.4,6807,32050.6,23575
1371.8,3853.2,21295.8,16111.4,3911.8,6891.4,31948.1,23527.6
1369.7,3862.4,21305.7,16119.7,3961.7,6960,31724.4,23475.1
1369.7,3865.5,21300.7,16118.3,3999.7,7020.2,31708.4,23475.1
1369.7,3865.5,21300.7,16118.3,3999.7,7020.2,31708.4,23475.1
1359.2,3854.9,21064.3,16025.5,4075.2,7195.7,31727.1,23576.3
1355.5,3857.3,20897.3,15916.4,4129.5,7314.6,31656.6,23681.3
1358.3,3864.9,20704,15795.8,4296.8,7649.7,31556.9,23751.2
1361.7,3869.8,20521.6,15674.3,4357.8,7791.8,31478,23826.2
1356.6,3859.6,20398.7,15550.6,4399.9,7891.5,31411.6,23886.8
1346.5,3845.5,20341.2,15477.3,4425.6,7958.7,31359,23935.2
1332.2,3819.4,20355.4,15457.5,4436.7,8014.1,31299.4,23977.8
1318.5,3782,20380.4,15468.6,4445.6,8066,31217.5,24009.6
1312.6,3732.9,20407.5,15460.9,4451.2,8115,31136.4,24031
1311.9,3715.7,20409.6,15430.6,4459.6,8228.7,31047.3,24049.3
1314.3,3701.7,20406.4,15399.1,4461.1,8281.6,30962.4,24099.1
1318.4,3692.2,20442.2,15400.8,4453.4,8330.5,30873.8,24092.5
1325.2,3683.9,20480.7,15402.9,4444.1,8379.5,30749.1,24082.7
1333.3,3680.9,20640.5,15434.4,4427.9,8419,30603.7,24074.7
1338.4,3671.7,20794.7,15473.2,4388.2,8419,30447.2,24019.4
1338.7,3658.9,21047.2,15564.8,4344.1,8411.3,30279.9,23930.3
1338.7,3658.9,21047.2,15564.8,4344.1,8411.3,30279.9,23930.3
1328.6,3633.8,21315.7,15714.9,4275.6,8199.8,30051.7,23850.6
1298.3,3567.5,21997.5,16095.7,4064.1,7875.9,29857,23606.2
1298.3,3567.5,21997.5,16095.7,4064.1,7875.9,29857,23606.2
1294.7,3542.8,22350,16354.5,3986.1,7771.2,29714.3,23454.8
1304.4,3540.9,22729.1,16639.1,3933.3,7683.1,29485.6,23254.9
1353.7,3582.4,23495,17554.5,3834.7,7530.4,28836.2,22702.1
1388.7,3614.7,23902.3,17901.1,3776.7,7329.9,28478.7,22384.4
1436.7,3650.4,24352.9,18251.7,3720.3,7228.4,28099.8,22033.7
1479.3,3678.4,25339.5,18619.7,3599.2,7122,27714.6,21673.9
1522.1,3748.2,25799,19005.9,3546.9,7021.9,27294.4,21296.4
1570.7,3793.5,26205.8,19357.9,3500.3,6927.7,26856.6,20879.9
1570.7,3793.5,26205.8,19357.9,3500.3,6927.7,26856.6,20879.9
1660.2,3876.6,26962.6,20000.5,3423.6,6821.7,26076.6,19718.9
1660.2,3876.6,26962.6,20000.5,3423.6,6821.7,26076.6,19718.9
1703.9,3921.2,27299,20293.4,3418.9,6842,25691.8,19360.3
1785.4,4039.4,27710.1,20667.4,3459.3,7055.9,24847,18777.2
1785.4,4039.4,27710.1,20667.4,3459.3,7055.9,24847,18777.2
1815.5,4098.6,27830,20743.8,3527.2,7192.2,24445.1,18530.8
1881.2,4186.9,27830.4,20775.3,3655.5,7424,23824.9,18366.1
1881.2,4186.9,27830.4,20775.3,3655.5,7424,23824.9,18366.1
1881.2,4186.9,27830.4,20775.3,3655.5,7424,23824.9,18366.1
1897.8,4202.2,27749.4,20748.4,3751.5,7533.9,23810.7,18357
1858.9,4185.4,26625.9,20323.5,3922.4,8025.3,24200.7,18772.9
1858.9,4185.4,26625.9,20323.5,3922.4,8025.3,24200.7,18772.9
1858.9,4185.4,26625.9,20323.5,3922.4,8025.3,24200.7,18772.9
1679,4072.6,24921.1,19111.5,4130.4,8380.5,25439.7,19904.6
1617.9,4007.3,24437.1,18720.8,4181.5,8483.2,25891,20360.4
1521.1,3853.6,23624.7,18088,4278,8689,26678.5,21157.8
1521.1,3853.6,23624.7,18088,4278,8689,26678.5,21157.8
1474.1,3787.7,23140.2,17721,4327.1,8705.2,27169.1,22067.1
1408.7,3692.5,22621.8,17253,4361.4,8719.5,27748,22535.2
1339.9,3606.1,22136,16816,4394.2,8707,28368.9,23030.1
1339.9,3606.1,22136,16816,4394.2,8707,28368.9,23030.1
1225.3,3413.4,20783.5,16014.6,4375.5,8671.6,29691.1,24067.5
1200.6,3346,20377.2,15290,4384.2,8646.5,30359.5,24529.4
1199.3,3306.4,20038.7,14962.7,4399.3,8606,30917.9,24928.6
1199.3,3292,19812.8,14706,4419.2,8613,31380.6,25194.1
1214.8,3290.7,19652.2,14534.3,4467,8631.7,31733.4,25329.8
1237,3288.8,19581.2,14393.7,4512,8649.4,31733.4,25352.1
1262.5,3293.6,19583.2,14313.6,4548.8,8663.6,31746.3,25368
1262.5,3293.6,19583.2,14313.6,4548.8,8663.6,31746.3,25368
1339.8,3329.1,19731,14270.7,4587.7,8607.5,31745.1,25330.4
1391,3367.1,19826,14293.2,4674.3,8584.4,31658.1,25233.3
1451.7,3396,19828.1,14242.5,4739.6,8623.8,31600.2,25167.4
1451.7,3396,19828.1,14242.5,4739.6,8623.8,31600.2,25167.4
1566.3,3433.3,19769.8,14045.4,4938.2,8731.3,31396.1,25013.5
1613,3483.5,19899,14045.4,5027.8,8806.3,31113.6,24859.7
1659.7,3536.9,20074.5,14051.8,5103.8,8872.3,30754.1,24293.6
1717.8,3614.5,20313.4,14117.7,5185.8,8951.9,30300.2,23886.7
1794.4,3716.8,20616.1,14238.6,5276.1,9101.4,29734.8,23396.8
1937.4,3829.3,21071,14551.4,5378,9133.5,28708.9,22634.6
1971.7,3860.7,21225.5,14679.4,5392.8,9078.2,28417.8,22397.5
1971.7,3860.7,21225.5,14679.4,5392.8,9078.2,28417.8,22397.5
1996.4,3880.6,21346.3,14774.7,5368.2,9026.2,28249.5,22214.6
2034.7,3916,21500.2,14893.7,5408.4,8965.8,27979.7,21950.9
2050.9,3936.2,21551.5,14926,5481.5,9148.7,27691.4,21840.3
2050.9,3936.2,21551.5,14926,5481.5,9148.7,27691.4,21840.3
2073.7,3986.7,21694.8,15056.6,5568.9,9273.8,27144.2,21510
2077.2,4000.8,21985,15182,5568.2,9256.9,26953.7,21391.4
2082.1,4012.6,22190.4,15341.2,5528.7,9182.8,26768.3,21282.9
2085.5,4026.7,22384,15529.2,5460,9102.4,26685.5,21154.7
2085.5,4040.1,22542.7,15681.9,5396.1,9033.4,26682.1,21066.1
2085.5,4040.1,22542.7,15681.9,5396.1,9033.4,26682.1,21066.1
2087.9,4052.5,22675.1,15901.8,5337.4,8955.6,26707.9,21019.5
2090,4111.3,22913.6,16144.3,5194.7,8923.5,26625.6,20864.9
2090.1,4147.4,23057.8,16302.4,5156.7,8942.1,26517.5,20770.4
2090.1,4147.4,23057.8,16302.4,5156.7,8942.1,26517.5,20770.4
2081.9,4230.1,23290.2,16572,5144.7,9075.1,26109.2,20495.6
2081.9,4230.1,23290.2,16572,5144.7,9075.1,26109.2,20495.6
2076.8,4263.7,23399.8,16704.3,5142.9,9121.1,25875.6,20382.8
2057.5,4299.4,23633.4,16890.8,5109.9,9072.8,25649.2,20273.9
2045.1,4314.5,23684.4,16980.3,5073,9021.2,25606.4,20218.3
2045.1,4314.5,23684.4,16980.3,5073,9021.2,25606.4,20218.3
2030.8,4325.6,23687.1,17035.5,5037.2,8997.8,25592.3,20195.2
2025.6,4345.8,23603.7,17030.4,5039.5,9029.2,25692.4,20176.1
2025.6,4345.8,23603.7,17030.4,5039.5,9029.2,25692.4,20176.1
2019.1,4347.1,23459.7,16971.6,5082.1,9065.4,25806.5,20219.9
2001.8,4347.1,23275.8,16850.4,5114.3,9145.9,25946.2,20318
1981.6,4342.6,23116.6,16724.3,5156.7,9194.5,26057.5,20428.9
1959.4,4338.4,22977.4,16626.5,5198.5,9237.8,26151,20521.3
1940.4,4334.3,22854.5,16555.1,5237.4,9271.9,26213.7,20595.1
1923,4326.2,22763.4,16504.4,5273.1,9297.7,26259.3,20638
1905.6,4276.2,22677.1,16468.7,5307.7,9310.8,26345.3,20748.5
1889.4,4238.1,22593,16418.4,5335.7,9307.7,26487.8,20849.9
1872.8,4201,22493.9,16365.9,5353.3,9298.2,26652.5,20939
1858.5,4171.5,22468.2,16319.8,5369.2,9312,26762.7,20982.4
1858.5,4171.5,22468.2,16319.8,5369.2,9312,26762.7,20982.4
1839.9,4144.1,22480.5,16288.7,5403.1,9333.6,26787.5,20971
1837.4,4142.3,22529.6,16301.8,5396.8,9333.6,26731.6,20913.1
1839.9,4145.2,22623.6,16360.5,5370.2,9313.4,26622.6,20810.5
1844.6,4172.9,22914.4,16605.7,5269.6,9160.7,26286,20511.7
1843.3,4186,23078.7,16852.3,5203.6,9069.4,26164.5,20387.5
1839.3,4195.6,23250.9,16973.4,5116.1,8945.2,26112.5,20289
1837.2,4203.9,23399.8,17095,5002.4,8807.5,26102.7,20221.3
1832.8,4207.6,23531.1,17208.6,4886.3,8671,26151.6,20190.3
1822.2,4206.1,23760.7,17310.2,4776.4,8542.8,26223.6,20178.7
1808.6,4199.7,23830.4,17390.6,4675.2,8427.3,26308.8,20178.8
1792.6,4192.5,23853.2,17439.8,4586.5,8230.4,26419.9,20184
1775.2,4183.8,23853.2,17452.3,4432.9,8146.1,26560.3,20217.3
1758.8,4166.9,23845,17452.3,4358.6,8067.2,26727.2,20362.2
1744.6,4161.9,23818.4,17443,4282.6,7992.9,26897.1,20447.8
1731.1,4158.2,23792.8,17440.8,4208.7,7923.6,27057.7,20532.5
1717.2,4154.6,23762.5,17440.7,4139.7,7861.5,27222.6,20627.8
1703.4,4148.1,23707.9,17425.5,4078.9,7809.5,27405.4,20751.8
1703.4,4148.1,23707.9,17425.5,4078.9,7809.5,27405.4,20751.8
1667.2,4107.7,23463.8,17283.2,3984.5,7720.6,27918.3,21155.3
1638.6,4072.1,23304.5,17153,3945.8,7704,28266.3,21409.1
1608.2,4042.2,23180.7,17044.7,3913.9,7685.8,28558.3,21609.9
1584.4,4022.1,23071.5,16974.3,3875.1,7680.3,28748.6,21749
1566.2,4005.8,23047.4,16940.4,3794.9,7664.8,28876.6,21855.7
1549.7,3990.4,23017.5,16917.7,3736.3,7629.7,28973.1,21954.8
1533.9,3973.2,22980.8,16885.5,3677.7,7528.9,29097.1,22084.1
1533.9,3973.2,22980.8,16885.5,3677.7,7528.9,29097.1,22084.1
1514.2,3950,22936.9,16848.4,3629.2,7492.2,29315.3,22217.9
1481.5,3912.4,22919.3,16800.1,3531.8,7413.5,29396.1,22370.7
1481.5,3912.4,22919.3,16800.1,3531.8,7413.5,29396.1,22370.7
1472.3,3903.3,22933.8,16796.8,3480.7,7377.1,29404.2,22416.6
1463.3,3891.9,22999.1,16820.3,3353.4,7341.1,29353.8,22663.7
1461.7,3892,23025.9,16839.5,3285.2,7352.4,29311.6,22796.1
1461.7,3892,23025.9,16839.5,3285.2,7352.4,29311.6,22796.1
1459.2,3892,23056.8,16862.8,3225.4,7364.7,29260.5,22948
1458.9,3896.3,23076,16878.2,3148.1,7391.8,29205.1,23067.2
1474,3918.3,23095,16863.7,3147.1,7451.7,29109.3,23113.2
1512.3,3965.1,23123.6,16867.1,3147.1,7551.2,28928.5,23102.2
1577.1,4055.7,23144.2,16895.8,3209,7783.4,28384.4,22954.7
1577.1,4055.7,23144.2,16895.8,3209,7783.4,28384.4,22954.7
1594.3,4086.7,23146.2,16901.8,3234.9,7930.4,28166.4,22849.7
1639.9,4176.3,23236.8,17026.3,3295.2,7975.3,27628.9,22502.6
1639.9,4176.3,23236.8,17026.3,3295.2,7975.3,27628.9,22502.6
1670.2,4235.4,23342.7,17127.3,3319.5,7980.4,27318,22249.7
1714.3,4332.6,23570.8,17365.2,3332.1,7979.5,26842.5,21826.7
1714.3,4332.6,23570.8,17365.2,3332.1,7979.5,26842.5,21826.7
1723.5,4365.4,23665.1,17466.3,3334.5,7973.8,26520,21677
1723.8,4388.7,23726.9,17540.2,3359.1,7943.5,26413.3,21551.9
1723.8,4404.8,23732.1,17570.4,3399,7923.9,26361.8,21427.2
1718.6,4413.6,23666,17570.4,3439.9,7895.5,26340.3,21291.2
1711.3,4418.9,23549.4,17539.7,3469.8,7850.7,26325.8,20958
1703.2,4416.3,23424.7,17479.6,3483.9,7777,26309.9,20812.2
1689.7,4392.6,23298.7,17416.9,3499.2,7674.6,26326.7,20727.8
1660.3,4342.3,23159,17356.8,3500,7559.2,26434.1,20723.1
1609,4282.5,23028,17308.5,3485.4,7451.5,26629.6,20744.8
1556.3,4231.2,22906.1,17265.2,3483.3,7451.5,26870.7,20851.5
1517.8,4185.1,22785.4,17213,3483.3,7457.2,27081.4,20983.7
1480.9,4140.9,22630.3,17137.2,3499.5,7483.3,27317.4,21138.4
1451,4092.9,22428.1,17012.5,3568.5,7519.9,27576.9,21341
1420.1,4043.4,22213.7,16845.5,3608.4,7563.9,27846.6,21566.5
1390.4,4001.2,21785.2,16671.7,3649.2,7612.3,28100.2,21775.5
1367.9,3967.9,21604.5,16501.5,3688.5,7658.1,28299.7,21939.3
1351.6,3941.1,21466.4,16342.3,3725.3,7726,28448.9,22060.2
1343.9,3922.5,21377,16199.6,3759.4,7745.3,28571.7,22154.5
1343.9,3911.8,21343.3,16086.6,3788.4,7761.3,28679.4,22227.5
1344.3,3904.5,21332,15984,3817.8,7774.8,28832.4,22273.9
1347.5,3896.5,21329.5,15962.2,3844.5,7787.5,28891.8,22309.8
1349.8,3889.4,21336.1,15945.2,3873,7800.8,28969.9,22338.9
1349.8,3889.4,21336.1,15945.2,3873,7800.8,28969.9,22338.9
1357.3,3875.4,21352.5,15922.6,3938.1,7835,29169.4,22500
1360.5,3873.1,21352.5,15914.8,3950.4,7840.9,29248.2,22547.6
1362.3,3870.7,21340.3,15891.6,3961.7,7849.1,29318.8,22609.7
1362.6,3866.1,21304.8,15851.6,3972.7,7857.2,29400.2,22660
1362,3860.7,21234.8,15811,3981.4,7860.8,29457,22688.7
1360.4,3852.9,21203.9,15776.2,3990.4,7861,29485.2,22701.1
1357.6,3840.3,21170.6,15742.2,3999.3,7861,29507.2,22708.2
1352,3827.5,21145.3,15710.2,4008.5,7865.8,29531.5,22711.5
1346.8,3815.6,21110.2,15682,4017.3,7873.3,29571.4,22729.7
1346.8,3815.6,21110.2,15682,4017.3,7873.3,29571.4,22729.7
1342.2,3798,20995.8,15590.2,4037.1,7893.2,29735.5,22830.4
1342.2,3798,20995.8,15590.2,4037.1,7893.2,29735.5,22830.4
1343.3,3791,20931.9,15526.7,4045.8,7903.4,29824.3,22886.8
1344.9,3781.9,20798.5,15390.3,4070.8,7925.5,29970.4,22981.2
1345.1,3781.9,20740.6,15335.6,4075.8,7943.1,30036.1,23027.8
1345.1,3781.9,20740.6,15335.6,4075.8,7943.1,30036.1,23027.8
1342.5,3779.8,20654.1,15276.2,4090.2,7959.2,30132.5,23086.3
1342.5,3779.8,20654.1,15276.2,4090.2,7959.2,30132.5,23086.3
1343.7,3780.1,20635.9,15251.9,4098.8,7965.2,30140,23109.1
1346.4,3783.7,20615.1,15226.7,4106.8,7971.4,30156.2,23124
1348.2,3783.9,20590.4,15203.6,4114.7,7979.4,30173.8,23136.2
1350.2,3785.2,20570.2,15182.3,4122.9,7987,30186.5,23143.8
1354.7,3789.2,20556,15163.6,4130.5,7997.8,30205.5,23154.3
1360.6,3795.8,20547.1,15153.1,4136,8002.5,30223.1,23163.8
1364.9,3800.2,20531.3,15140.6,4142.1,8007.4,30233.7,23169.8
1366.5,3800.4,20506.3,15124.1,4147.6,8012.9,30238.9,23172.7
1364.8,3795.9,20459.5,15081.4,4160.9,8022.2,30236.2,23175.6
1364.8,3795.9,20459.5,15081.4,4160.9,8022.2,30236.2,23175.6
1361.1,3789.7,20446.7,15076.1,4167.5,8026.2,30232.1,23178.9
1355.6,3781.5,20438.1,15069.4,4173.6,8040.1,30244.5,23197.3
1348.8,3771.8,20418.2,15068.7,4181.3,8050.4,30274.4,23231.9
1341,3760.5,20384.5,15058.2,4193.6,8062.7,30315.5,23278
1335.3,3749.9,20324.2,15029,4207.7,8075.1,30370.5,23327.4
1331.4,3740.6,20236.7,14974.2,4220.1,8088.7,30427.9,23384
1328.8,3735.6,20156.3,14909.4,4229.8,8102,30483.5,23437.1
1326.4,3733.3,20078.2,14850.3,4241.3,8111.3,30559.2,23480.1
1324.3,3730.4,19994.5,14788.2,4242.8,8129.4,30575.9,23543.4
1322.1,3717.7,19913,14725,4248.2,8142.4,30586.2,23569.3
1322.5,3712.9,19824.7,14657,4255.8,8156.4,30592.5,23587.3
1321.3,3707,19719.8,14575.2,4261.8,8170.1,30610.4,23606.8
1318.6,3696,19608.1,14488.8,4268,8184.6,30623.3,23633.9
1312.6,3685,19494.2,14411.2,4273.9,8199.7,30645,23671.9
1306.5,3675.6,19300.8,14344,4279,8216.8,30667.9,23711.6
1299.9,3667.7,19227.2,14290.1,4283.3,8244.3,30694.4,23752.2
1299.9,3667.7,19227.2,14290.1,4283.3,8244.3,30694.4,23752.2
1287.4,3651.9,19177.1,14230.2,4285.3,8248.3,30740.4,23805.7
1280.1,3644.1,19177.1,14230.2,4283.1,8243.6,30741.7,23805.7
1272.9,3637.7,19212.3,14243.7,4265.7,8230.4,30726,23803.4
1266.5,3633.7,19292.2,14289.4,4253.8,8209.2,30706,23775.7
1262.4,3634.6,19420.2,14367.8,4241.5,8181.8,30653.9,23711.9
1263,3638.9,19585.7,14484.4,4227.6,8109.9,30571.8,23615.2
1264.1,3641,19786.8,14628.5,4210.4,8065.7,30460.7,23486.8
1266.3,3645.8,20021.8,14795,4191.8,8012.6,30320.9,23330.8
1266.3,3645.8,20021.8,14795,4191.8,8012.6,30320.9,23330.8
1278.8,3674.9,20562.9,15192.5,4141.5,7888.2,29755.7,22702.2
1288,3726.9,21221.6,15685.3,4110.5,7821.4,29529.6,22459
1298.8,3764.4,21598.8,15977.1,4075,7748.2,29255,22175.8
1314.9,3808.7,21999.9,16293.4,4034.9,7579.4,28918,21837.4
1338.7,3855.7,22429.4,16635.3,3943.9,7485.5,28529.1,21449.5
1338.7,3855.7,22429.4,16635.3,3943.9,7485.5,28529.1,21449.5
1367.2,3905.9,22892.9,17007.7,3890.6,7387.1,28092.2,21019.6
1441.7,4025.8,23960.1,17900.4,3763.8,7170.9,27054.4,20030.2
1441.7,4025.8,23960.1,17900.4,3763.8,7170.9,27054.4,20030.2
1496.5,4101.1,24579.3,18423.7,3687.4,7043,26425.9,19434.5
1684.3,4244.1,25721,19350.7,3537,6704.5,25221.3,18292.8
1733.9,4307.4,26192.2,19730.3,3471.7,6625.2,24723.1,17825.3
1733.9,4307.4,26192.2,19730.3,3471.7,6625.2,24723.1,17825.3
1774.9,4366.1,26586,20053,3413.5,6560.7,24309.2,17443.7
1811.2,4420.8,27237.1,20342.2,3361.1,6503.1,23952.3,17120.6
1845.2,4471.1,27528,20608.7,3313.7,6449.2,23630.3,16829.7
1876.6,4517.4,27793.2,20853.6,3229.9,6400.5,23336.8,16565.7
